id_turma;num_reprovados;num_aprovados;media_aprovados;codigo_turma;id_docente_interno;id_docente_externo;id_componente_curricular;ano;periodo
57596086;10;60;8.05;01;5758635.0;;28236;2017;1
57596087;12;123;7.3;01;19250.0;;25320;2017;1
57596088;11;30;8.9;01;34210.0;;28237;2017;1
57596091;28;63;7.8;01;5759148.0;;28238;2017;1
57596092;21;48;9.2;01;25999.0;;28240;2017;1
57596094;8;78;7.85;01;22754.0;;2050509;2017;1
57596095;15;75;7.2;01;5757812.0;;2050510;2017;1
57596096;29;69;5.5;01;26240.0;;41678;2017;1
57596097;17;45;6.0;01;23730.0;;41675;2017;1
57596098;10;90;7.7;01;5759203.0;;2050511;2017;1
57596099;18;24;5.4;01;26268.0;;41677;2017;1
57596100;13;18;5.05;01;22908.0;;41681;2017;1
57596101;10;63;9.3;01;25999.0;;2050512;2017;1
57596102;3;81;6.6;01;5757110.0;;49514;2017;1
57596103;0;210;9.2;01;22770.0;;61033;2017;1
57596104;5;21;5.7;01;22917.0;;41682;2017;1
57596105;7;51;7.8;01;22915.0;;41683;2017;1
57596106;7;63;5.7;01;22908.0;;41686;2017;1
57596107;1;69;6.6;01;5757110.0;;41440;2017;1
57596108;0;15;5.9;01;5752998.0;;41689;2017;1
57596109;26;87;9.5;01;22818.0;;25070;2017;1
57596110;5;105;8.4;01;5758469.0;;2050513;2017;1
57596111;16;69;8.7;02;5758810.0;;25070;2017;1
57596112;9;72;6.85;01;5753529.0;;25097;2017;1
57596113;20;126;6.55;02;5753529.0;;25097;2017;1
57596114;17;114;8.75;01;130657.0;;25099;2017;1
57596115;34;87;8.3;01;22915.0;;41680;2017;1
57596116;5;84;9.3;01;5759135.0;;2050514;2017;1
57596117;17;108;7.2;01;5757812.0;;2050515;2017;1
57596118;20;84;9.0;02;5758825.0;;25099;2017;1
57596119;22;54;8.5;01;23166.0;;27725;2017;1
57596120;27;111;8.8;01;5752672.0;;2050516;2017;1
57596121;17;42;9.1;01;23213.0;;27728;2017;1
57596123;15;51;8.2;02;5756119.0;;25089;2017;1
57596124;16;51;6.8;01;25962.0;;41687;2017;1
57596125;18;27;9.3;01;23166.0;;25067;2017;1
57596126;16;42;7.85;01;22809.0;;27735;2017;1
57596127;20;42;7.45;02;22809.0;;27735;2017;1
57596128;44;108;9.0;01;20789.0;;60367;2017;1
57596129;30;93;8.2;01;34210.0;;2050517;2017;1
57596130;18;93;8.8;01;5752174.0;;57787;2017;1
57596132;15;90;9.8;01;22752.0;;2050518;2017;1
57596133;12;18;8.7;01;5757936.0;;57750;2017;1
57596134;0;48;8.75;02;5757936.0;;57750;2017;1
57596135;32;54;7.55;01;5752748.0;;57746;2017;1
57596136;12;48;9.75;01;22818.0;;57745;2017;1
57596137;19;141;7.4;01;5755591.0;;25595;2017;1
57596138;15;69;8.8;01;5757218.0;;2050519;2017;1
57596139;33;132;7.45;02;5755591.0;;25595;2017;1
57596140;33;126;6.8;01;2277825.0;;25594;2017;1
57596141;34;144;7.25;02;2277825.0;;25594;2017;1
57596142;7;96;8.7;01;22890.0;;2050521;2017;1
57596143;0;21;9.5;01;22060.0;;2052301;2017;1
57596146;3;87;9.0;01;5758635.0;;2050522;2017;1
57596147;0;21;9.3;02;22060.0;;2052301;2017;1
57596148;3;58;8.5;01;5758469.0;;42914;2017;1
57596149;0;64;8.9;01;5759203.0;;42913;2017;1
57596150;0;21;9.5;03;22060.0;;2052301;2017;1
57596151;1;15;9.5;01;5759203.0;;42915;2017;1
57596152;0;21;8.7;02;26190.0;;42915;2017;1
57596153;0;15;9.0;03;5759148.0;;42915;2017;1
57596154;0;18;9.5;04;22752.0;;42915;2017;1
57596155;3;18;9.35;05;5757218.0;;42915;2017;1
57596156;0;15;9.0;01;5755037.0;;42916;2017;1
57596157;0;18;9.15;02;5759135.0;;42916;2017;1
57596158;0;15;10.0;03;19088.0;;42916;2017;1
57596159;0;21;9.3;04;5758635.0;;42916;2017;1
57596160;0;15;9.0;05;5758732.0;;42916;2017;1
57596161;0;15;9.0;06;19079.0;;42916;2017;1
57596163;76;51;5.5;02;18677.0;;49493;2017;1
57596164;33;57;5.3;03;18677.0;;49493;2017;1
57596165;6;54;8.6;01;19088.0;;25825;2017;1
57596166;54;42;5.45;01;5753874.0;;52449;2017;1
57596167;24;576;8.2;01;2257775.0;;2039250;2017;1
57596168;3;45;9.6;01;21585.0;;2041603;2017;1
57596169;54;9;5.8;02;5753874.0;;52449;2017;1
57596170;3;9;5.3;01;5753874.0;;49492;2017;1
57596171;3;84;6.4;02;5753761.0;;41440;2017;1
57596172;9;93;7.0;01;5753761.0;;49490;2017;1
57596173;36;33;5.9;01;5758036.0;;52450;2017;1
57596174;1;72;7.7;02;5753543.0;;52450;2017;1
57596175;29;48;9.1;02;5752753.0;;27570;2017;1
57596176;15;60;6.1;03;5758036.0;;52450;2017;1
57596177;16;30;5.6;04;5758036.0;;52450;2017;1
57596179;6;45;9.2;01;23016.0;;27618;2017;1
57596180;0;32;9.9;01;5757995.0;;2020259;2017;1
57596181;3;108;8.2;01;5757995.0;;2020258;2017;1
57596182;0;105;8.5;01;5757995.0;;2020256;2017;1
57596183;0;105;6.5;02;18423.0;;49492;2017;1
57596184;111;270;7.0;01;;109321033.0;55970;2017;1
57596185;41;75;7.6;02;5758594.0;;25693;2017;1
57596186;85;21;5.9;03;5758232.0;;24535;2017;1
57596187;29;45;6.6;01;25437.0;;49503;2017;1
57596188;162;243;7.5;02;;109321033.0;55970;2017;1
57596189;41;72;9.4;03;5756910.0;;25693;2017;1
57596190;38;72;6.7;01;24923.0;;55972;2017;1
57596191;22;96;6.9;02;24923.0;;55972;2017;1
57596192;11;63;6.3;02;25437.0;;49503;2017;1
57596193;84;156;5.9;01;25442.0;;55975;2017;1
57596194;98;126;6.5;02;25442.0;;55975;2017;1
57596195;34;120;6.0;01;24923.0;;55988;2017;1
57596196;3;51;7.7;01;5753621.0;;55980;2017;1
57596197;8;21;7.3;02;5753621.0;;55980;2017;1
57596198;48;75;6.4;01;5753864.0;;55981;2017;1
57596199;26;48;6.0;02;24923.0;;55988;2017;1
57596200;4;42;8.649999999999999;01;5757995.0;;2020003;2017;1
57596201;1;24;9.9;01;5757995.0;;2020269;2017;1
57596202;39;102;6.75;01;3020219.0;;59985;2017;1
57596203;51;87;6.6;02;3020219.0;;59985;2017;1
57596204;104;156;7.0;01;25442.0;;55998;2017;1
57596206;81;60;5.9;04;18485.0;;24535;2017;1
57596207;74;48;5.75;05;5758823.0;;24535;2017;1
57596208;22;93;7.8;03;5759178.0;;25639;2017;1
57596209;9;96;7.95;04;22771.0;;25639;2017;1
57596210;12;72;8.25;01;5752725.0;;2050501;2017;1
57596211;18;123;8.2;12;5753895.0;;25603;2017;1
57596212;0;9;8.1;01;5759230.0;;2050502;2017;1
57596213;18;42;8.9;02;5759144.0;;2050501;2017;1
57596214;4;72;8.2;02;5759144.0;;2050502;2017;1
57596215;46;102;6.45;13;22172.0;;25603;2017;1
57596216;45;102;8.149999999999999;14;22897.0;;25603;2017;1
57596217;28;114;7.8;15;22897.0;;25603;2017;1
57596218;39;87;8.3;01;5759144.0;;23313;2017;1
57596219;35;75;8.3;02;5753666.0;;23313;2017;1
57596220;41;114;8.7;01;5753895.0;;2055514;2017;1
57596221;50;90;8.6;02;5759144.0;;2055514;2017;1
57596222;104;84;6.25;02;17917.0;;25561;2017;1
57596223;76;57;6.7;03;5759193.0;;25561;2017;1
57596224;21;57;7.6;01;;106031546.0;22937;2017;1
57596225;34;15;5.1;03;5752721.0;;22927;2017;1
57596227;33;72;6.4;01;26026.0;;20033;2017;1
57596228;61;63;5.2;03;5753425.0;;22912;2017;1
57596229;51;99;6.7;04;20140.0;;22912;2017;1
57596230;7;81;8.7;01;18845.0;;62593;2017;1
57596231;6;24;5.7;01;16903.0;;22929;2017;1
57596232;11;132;8.7;01;5757053.0;;25001;2017;1
57596233;2;102;9.1;01;24597.0;;2020650;2017;1
57596234;19;75;6.2;01;5751879.0;;25896;2017;1
57596235;9;84;8.8;01;5757990.0;;28122;2017;1
57596236;17;96;10.0;01;18306.0;;25046;2017;1
57596237;27;57;6.3;01;5755345.0;;62645;2017;1
57596238;3;111;8.6;01;5758662.0;;53001;2017;1
57596240;6;72;8.8;01A;22909.0;;53002;2017;1
57596241;0;30;7.95;01;5751879.0;;22967;2017;1
57596242;1;27;9.2;02;5754341.0;;2055637;2017;1
57596243;9;24;6.5;01;5752277.0;;23003;2017;1
57596244;24;87;8.7;02;5757672.0;;40029;2017;1
57596245;10;60;8.25;01;5755393.0;;62396;2017;1
57596246;80;39;5.4;02;5759193.0;;25577;2017;1
57596247;6;15;6.7;01;5755393.0;;62397;2017;1
57596248;3;51;7.0;01;5758722.0;;49504;2017;1
57596249;4;69;8.8;02;5758722.0;;49504;2017;1
57596251;0;66;6.85;01;5758721.0;;52386;2017;1
57596252;80;66;7.4;03;5752171.0;;25577;2017;1
57596253;14;114;8.1;01;35048.0;;24932;2017;1
57596254;18;180;6.95;01;2257775.0;;2056100;2017;1
57596257;0;216;6.5;02;2257775.0;;2056100;2017;1
57596260;0;132;7.2;01;17223.0;;2056101;2017;1
57596261;12;96;5.2;01;17908.0;;23467;2017;1
57596262;6;126;5.6;02;17908.0;;23467;2017;1
57596263;0;28;7.5;01;19048.0;;49494;2017;1
57596264;3;24;7.0;02;19048.0;;49494;2017;1
57596265;9;111;7.8;01;5755812.0;;21272;2017;1
57596266;0;108;7.45;02;17223.0;;2056101;2017;1
57596267;0;72;7.5;01;25957.0;;2056102;2017;1
57596268;0;84;7.5;02;5753008.0;;2056102;2017;1
57596269;9;63;7.1;03;26561.0;;2056102;2017;1
57596270;21;441;6.6;01;17214.0;;2056212;2017;1
57596271;15;159;8.1;01;5757916.0;;21211;2017;1
57596272;5;39;5.5;01;5753561.0;;47001;2017;1
57596273;24;54;8.05;01;19175.0;;26675;2017;1
57596274;0;120;7.35;01;19170.0;;43725;2017;1
57596275;0;135;6.8;02;19170.0;;43725;2017;1
57596276;0;120;7.300000000000001;03;19116.0;;43725;2017;1
57596277;24;81;7.8;01;5757543.0;;26670;2017;1
57596278;0;120;7.35;04;17223.0;;43725;2017;1
57596279;3;75;6.4;01;5753561.0;;49512;2017;1
57596280;0;96;7.95;05;5752231.0;;43725;2017;1
57596281;9;15;8.5;01;18624.0;;53678;2017;1
57596282;32;132;7.3;01;22941.0;;24931;2017;1
57596283;22;114;7.4;02;22941.0;;24931;2017;1
57596284;32;42;6.9;01;35048.0;;20903;2017;1
57596285;41;36;7.1;02;35048.0;;20903;2017;1
57596286;1;72;7.95;01;22941.0;;20906;2017;1
57596287;0;36;9.5;01;2257775.0;;43726;2017;1
57596288;0;27;9.5;02;2257775.0;;43726;2017;1
57596289;0;18;9.5;03;2257775.0;;43726;2017;1
57596290;0;27;9.5;04;2257775.0;;43726;2017;1
57596291;20;75;7.5;03;23125.0;;25197;2017;1
57596292;0;27;9.5;05;2257775.0;;43726;2017;1
57596293;25;60;7.5;01;23828.0;;20905;2017;1
57596294;34;54;9.1;01;5758532.0;;26631;2017;1
57596295;46;51;8.7;01;5756384.0;;43290;2017;1
57596296;36;42;6.95;02;5756384.0;;43290;2017;1
57596297;6;84;6.199999999999999;02;5753561.0;;49512;2017;1
57596298;0;18;8.7;01;23859.0;;20891;2017;1
57596299;9;48;8.8;01;22944.0;;43318;2017;1
57596300;3;111;6.1;02;18210.0;;49513;2017;1
57596301;27;66;7.05;01;23859.0;;59548;2017;1
57596302;15;87;6.5;02;18210.0;;49514;2017;1
57596303;20;102;8.2;01;5753584.0;;60754;2017;1
57596304;18;69;7.7;01;5759185.0;;2023450;2017;1
57596305;24;30;9.0;02;;124463801.0;24970;2017;1
57596306;0;21;8.1;01;5753661.0;;47003;2017;1
57596307;0;30;9.3;01;23899.0;;43727;2017;1
57596308;32;318;8.1;01;5753584.0;;2041800;2017;1
57596309;3;39;8.8;01;24895.0;;2044150;2017;1
57596310;0;75;8.9;02;23899.0;;43727;2017;1
57596311;25;81;6.8;01;23859.0;;25631;2017;1
57596312;28;129;7.8;02;;109088567.0;24932;2017;1
57596313;7;24;8.6;01;5759185.0;;24882;2017;1
57596314;7;63;9.0;03;22944.0;;24932;2017;1
57596316;19;60;6.55;01;2261705.0;;50415;2017;1
57596317;0;45;9.8;03;23899.0;;43727;2017;1
57596318;57;42;5.1;02;2261705.0;;48331;2017;1
57596319;19;93;8.6;01;22992.0;;24999;2017;1
57596320;20;66;7.7;01;23828.0;;57568;2017;1
57596321;18;192;8.1;01;5752281.0;;25012;2017;1
57596322;48;99;8.2;01;5759185.0;;59634;2017;1
57596323;19;60;8.4;01;17961.0;;25009;2017;1
57596324;9;123;6.4;01;5754638.0;;52447;2017;1
57596325;3;78;7.05;02;5754638.0;;52447;2017;1
57596326;15;60;9.5;04;23899.0;;43727;2017;1
57596327;11;132;8.0;02;5758407.0;;59634;2017;1
57596328;15;78;7.95;01;18500.0;;41264;2017;1
57596329;16;48;7.05;02;5758574.0;;41264;2017;1
57596330;0;45;9.0;05;23899.0;;43727;2017;1
57596331;72;60;6.55;01;5758726.0;;41406;2017;1
57596332;7;75;6.8;01;5758722.0;;49501;2017;1
57596333;0;22;8.8;01;17562.0;;48633;2017;1
57596334;2;24;9.25;02;17562.0;;48633;2017;1
57596335;3;153;8.1;01;22903.0;;21860;2017;1
57596336;0;153;7.9;02;22903.0;;21860;2017;1
57596337;8;456;7.2;01;17214.0;;21857;2017;1
57596338;3;72;7.0;02;5758722.0;;49501;2017;1
57596339;0;480;5.95;02;17214.0;;21857;2017;1
57596340;2;234;7.4;01;18247.0;;21856;2017;1
57596341;0;198;6.45;01;22991.0;;52986;2017;1
57596342;6;84;7.800000000000001;01;18247.0;;23846;2017;1
57596343;0;60;6.800000000000001;02;18247.0;;23846;2017;1
57596344;6;87;8.1;01;5756761.0;;52988;2017;1
57596345;6;108;7.8;03;18247.0;;23846;2017;1
57596346;0;120;7.55;04;18247.0;;23846;2017;1
57596347;2;114;7.1;01;15524.0;;21861;2017;1
57596348;0;120;6.75;02;15524.0;;21861;2017;1
57596349;12;156;9.2;01;21941.0;;52989;2017;1
57596350;4;114;6.5;01;26507.0;;25277;2017;1
57596351;7;93;8.1;01;18674.0;;46951;2017;1
57596352;0;192;8.2;01;15524.0;;21858;2017;1
57596353;7;84;9.3;01;21734.0;;53069;2017;1
57596354;0;168;8.0;02;15524.0;;21858;2017;1
57596355;15;72;7.4;02;18674.0;;46951;2017;1
57596356;3;81;8.2;01;5756416.0;;54605;2017;1
57596357;0;192;7.550000000000001;03;15524.0;;21858;2017;1
57596358;0;192;7.75;04;15524.0;;21858;2017;1
57596359;3;57;9.2;01;5755925.0;;46952;2017;1
57596360;0;192;7.95;05;15524.0;;21858;2017;1
57596361;7;48;8.3;02;5755925.0;;46952;2017;1
57596362;0;48;7.2;01;5756761.0;;62637;2017;1
57596363;0;174;9.2;01;17562.0;;21865;2017;1
57596364;5;36;9.1;03;5755925.0;;46952;2017;1
57596365;0;48;7.2;01;23899.0;;21863;2017;1
57596366;0;12;8.9;01;5756761.0;;62638;2017;1
57596367;0;12;8.75;02;5756761.0;;62638;2017;1
57596368;0;198;7.3;01;15524.0;;60197;2017;1
57596369;0;126;8.7;01;17562.0;;60184;2017;1
57596370;3;93;9.0;01;5756626.0;;24936;2017;1
57596371;0;48;7.050000000000001;02;23899.0;;21863;2017;1
57596372;0;42;6.5;03;23899.0;;21863;2017;1
57596373;0;168;7.55;01;22982.0;;25582;2017;1
57596374;0;132;7.45;01;5758484.0;;21440;2017;1
57596375;1;144;8.3;03;5758721.0;;52449;2017;1
57596376;10;60;6.15;03;5753689.0;;41439;2017;1
57596377;6;150;8.7;01;21732.0;;23023;2017;1
57596378;15;66;6.45;04;5753689.0;;41439;2017;1
57596379;6;75;8.3;01;25951.0;;25583;2017;1
57596380;2;87;7.2;01;5753038.0;;46953;2017;1
57596381;3;30;6.300000000000001;02;5753038.0;;46953;2017;1
57596382;6;36;7.25;04;23899.0;;21863;2017;1
57596383;5;96;7.35;01;21732.0;;27714;2017;1
57596384;0;120;7.4;01;5752718.0;;21864;2017;1
57596385;12;90;7.2;01;5757093.0;;23026;2017;1
57596386;55;30;5.4;01;5755744.0;;52448;2017;1
57596387;57;30;5.199999999999999;01;5755744.0;;49497;2017;1
57596388;10;45;8.3;01;17227.0;;26687;2017;1
57596389;18;252;8.0;01;25126.0;;62313;2017;1
57596390;21;48;7.8;01;5754538.0;;46955;2017;1
57596391;10;51;9.0;01;17227.0;;26688;2017;1
57596392;25;87;7.0;02;5757808.0;;46955;2017;1
57596393;9;84;8.7;01;18845.0;;25025;2017;1
57596394;9;72;7.55;02;25126.0;;62313;2017;1
57596395;6;174;6.0;01;20680.0;;49507;2017;1
57596396;12;81;8.5;01;21718.0;;23841;2017;1
57596397;4;78;7.7;01;24225.0;;46956;2017;1
57596398;4;57;7.3;02;24225.0;;46956;2017;1
57596399;9;63;8.0;01;5758341.0;;46962;2017;1
57596401;9;78;7.800000000000001;02;5758341.0;;46962;2017;1
57596402;9;54;7.7;01;26505.0;;46963;2017;1
57596403;42;69;5.4;01;5753022.0;;49509;2017;1
57596404;2;96;7.8;02;26505.0;;46963;2017;1
57596406;24;60;6.25;01;18160.0;;46964;2017;1
57596408;16;63;6.9;02;5758238.0;;46964;2017;1
57596410;3;6;5.9;01;5753022.0;;25715;2017;1
57596411;7;72;7.4;01;5757808.0;;46965;2017;1
57596412;2;69;7.9;02;23943.0;;25715;2017;1
57596413;0;120;7.449999999999999;02;19170.0;;21864;2017;1
57596414;0;18;5.0;03;20680.0;;25715;2017;1
57596415;0;126;7.0;03;19170.0;;21864;2017;1
57596416;21;126;6.800000000000001;04;2257775.0;;21864;2017;1
57596417;10;63;8.0;02;5757808.0;;46965;2017;1
57596419;42;306;7.45;01;23906.0;;46966;2017;1
57596420;0;108;8.9;01;17562.0;;21862;2017;1
57596421;0;90;8.6;02;17562.0;;21862;2017;1
57596422;9;27;5.9;02;24033.0;;46966;2017;1
57596423;0;72;9.1;01;19116.0;;21866;2017;1
57596424;0;72;8.3;02;5754342.0;;21866;2017;1
57596425;0;72;7.3;03;19170.0;;21866;2017;1
57596426;4;48;8.2;04;19170.0;;21866;2017;1
57596427;5;93;7.5;01;5758584.0;;46721;2017;1
57596428;6;72;7.05;02;5758584.0;;46721;2017;1
57596429;15;15;7.2;01;5756335.0;;46967;2017;1
57596430;5;75;7.3;02;5756335.0;;46967;2017;1
57596431;6;42;6.949999999999999;01;5758856.0;;46968;2017;1
57596432;1;87;7.8;02;5758856.0;;46968;2017;1
57596433;10;36;6.5;01;24033.0;;46978;2017;1
57596435;37;51;7.3;01;5759200.0;;46979;2017;1
57596436;41;18;6.85;02;18160.0;;46979;2017;1
57596438;9;39;7.1;01;34348.0;;24995;2017;1
57596439;28;75;7.7;01;15493.0;;2040155;2017;1
57596440;15;54;9.0;01;5758010.0;;2040154;2017;1
57596441;7;33;8.6;02;5758679.0;;2040154;2017;1
57596442;32;45;8.1;01;5759152.0;;26078;2017;1
57596443;31;51;7.0;02;5759147.0;;26078;2017;1
57596444;22;42;7.0;03;5758344.0;;26078;2017;1
57596445;9;60;8.2;01;5759147.0;;24583;2017;1
57596446;13;48;7.2;02;5758679.0;;24583;2017;1
57596447;17;51;8.7;03;5759152.0;;24583;2017;1
57596448;20;30;8.65;04;5759152.0;;24583;2017;1
57596449;2;72;8.05;05;5757595.0;;24583;2017;1
57596450;7;93;7.0;01;19233.0;;48332;2017;1
57596451;8;45;8.5;01;17642.0;;24630;2017;1
57596452;13;42;8.4;01;23015.0;;24626;2017;1
57596453;19;42;9.7;01;24038.0;;2035350;2017;1
57596454;10;42;8.7;01;19009.0;;24628;2017;1
57596455;0;16;9.05;01;26156.0;;62475;2017;1
57596456;0;10;10.0;02;5757403.0;;62475;2017;1
57596457;0;1;10.0;01;26156.0;;62485;2017;1
57596458;0;2;10.0;02;5757403.0;;62485;2017;1
57596459;0;90;8.65;01;18010.0;;21874;2017;1
57596461;0;13;8.0;03;5755282.0;;62475;2017;1
57596463;15;69;9.7;01;4311300.0;;47082;2017;1
57596464;0;10;10.0;04;5755848.0;;62475;2017;1
57596465;0;90;8.1;02;18010.0;;21874;2017;1
57596466;0;11;10.0;05;5753805.0;;62475;2017;1
57596467;0;60;8.85;01;4311300.0;;20310;2017;1
57596468;0;180;8.5;01;22912.0;;26974;2017;1
57596469;0;13;10.0;06;5753705.0;;62475;2017;1
57596471;0;9;10.0;07;5752793.0;;62475;2017;1
57596472;0;11;9.5;08;5751750.0;;62475;2017;1
57596473;1;87;8.3;02;19233.0;;49509;2017;1
57596475;1;9;10.0;09;62382.0;;62475;2017;1
57596477;0;11;10.0;10;5752384.0;;62475;2017;1
57596479;0;90;7.199999999999999;03;18010.0;;21874;2017;1
57596480;0;1;9.5;08;5751750.0;;62485;2017;1
57596481;0;11;10.0;11;24854.0;;62475;2017;1
57596482;0;1;10.0;09;62382.0;;62485;2017;1
57596483;0;441;8.1;01;26273.0;;62681;2017;1
57596484;0;15;8.0;12;5751876.0;;62475;2017;1
57596485;0;1;10.0;10;5752384.0;;62485;2017;1
57596486;0;1;10.0;11;24854.0;;62485;2017;1
57596487;0;14;9.0;13;5757108.0;;62475;2017;1
57596488;83;33;5.0;02;5754367.0;;52448;2017;1
57596489;5;60;7.45;04;18010.0;;21874;2017;1
57596490;1;14;10.0;14;25942.0;;62475;2017;1
57596491;0;57;9.2;01;19009.0;;20281;2017;1
57596492;0;2;8.0;12;5751876.0;;62485;2017;1
57596493;0;90;7.699999999999999;01;18010.0;;21872;2017;1
57596494;0;8;10.0;15;5753675.0;;62475;2017;1
57596495;0;90;7.8;02;18010.0;;21872;2017;1
57596496;1;15;10.0;16;64106.0;;62475;2017;1
57596497;0;1;8.5;13;5757108.0;;62485;2017;1
57596498;0;90;7.6;03;18010.0;;21872;2017;1
57596500;0;8;10.0;17;5753993.0;;62475;2017;1
57596501;0;1;10.0;15;5753675.0;;62485;2017;1
57596502;76;60;5.25;01;5754367.0;;41441;2017;1
57596504;0;6;9.0;18;5752029.0;;62475;2017;1
57596507;0;6;10.0;19;23831.0;;62475;2017;1
57596509;0;1;10.0;20;5755549.0;;62485;2017;1
57596510;1;5;9.0;20;5755549.0;;62475;2017;1
57596512;0;12;8.5;21;22062.0;;62475;2017;1
57596513;0;5;9.0;22;18389.0;;62475;2017;1
57596514;0;1;9.5;22;18389.0;;62485;2017;1
57596517;0;63;8.9;01;5756800.0;;24588;2017;1
57596518;0;90;7.15;04;18010.0;;21872;2017;1
57596519;0;57;7.8;01;22822.0;;24645;2017;1
57596520;0;120;7.050000000000001;01;26273.0;;23848;2017;1
57596521;12;348;8.7;01;5752266.0;;43333;2017;1
57596522;12;108;6.4;02;26273.0;;23848;2017;1
57596523;9;252;8.2;02;5752266.0;;43333;2017;1
57596524;0;132;6.3;03;26273.0;;23848;2017;1
57596525;62;174;8.1;01;15568.0;;43335;2017;1
57596526;52;144;7.449999999999999;02;15568.0;;43335;2017;1
57596527;0;465;7.0;01;23899.0;;23849;2017;1
57596528;0;87;8.7;01;5758442.0;;21867;2017;1
57596529;0;63;8.2;01;23003.0;;20290;2017;1
57596530;3;27;8.3;01;23943.0;;49499;2017;1
57596531;0;192;8.25;01;2257775.0;;23847;2017;1
57596532;0;60;5.85;01;23842.0;;24641;2017;1
57596533;0;168;8.05;01;17223.0;;21868;2017;1
57596534;0;168;7.65;02;23899.0;;21868;2017;1
57596535;3;45;7.1;02;23943.0;;49499;2017;1
57596536;0;168;7.5;03;23899.0;;21868;2017;1
57596537;40;336;6.35;01;18133.0;;43336;2017;1
57596538;0;108;7.85;04;19116.0;;21868;2017;1
57596539;0;31;10.0;01;26273.0;;26972;2017;1
57596540;1;84;8.2;04;23943.0;;25715;2017;1
57596541;8;114;9.2;01;5758250.0;;62682;2017;1
57596542;24;36;7.3;05;5753022.0;;25715;2017;1
57596543;12;108;9.2;02;5758250.0;;62682;2017;1
57596544;0;24;8.5;01;26070.0;;62721;2017;1
57596545;30;39;6.0;02;19191.0;;49497;2017;1
57596546;0;27;9.0;02;26070.0;;62721;2017;1
57596547;0;24;9.0;03;26070.0;;62721;2017;1
57596548;0;24;10.0;04;26070.0;;62721;2017;1
57596549;0;24;9.0;05;26070.0;;62721;2017;1
57596550;72;276;5.7;02;18133.0;;43336;2017;1
57596551;37;72;5.8;03;19191.0;;49497;2017;1
57596552;18;180;7.85;01;22188.0;;43337;2017;1
57596553;33;207;6.3;02;22188.0;;43337;2017;1
57596554;31;111;5.5;01;5754607.0;;49491;2017;1
57596555;81;279;6.5;01;18133.0;;63533;2017;1
57596556;171;234;5.45;02;18133.0;;63533;2017;1
57596557;0;108;7.95;01;19162.0;;47094;2017;1
57596558;3;54;7.4;02;19061.0;;47094;2017;1
57596559;4;480;8.1;01;2257775.0;;60198;2017;1
57596560;67;33;5.5;01;5754607.0;;23594;2017;1
57596561;94;168;6.95;01;5754273.0;;43338;2017;1
57596562;5;93;7.3;01;21333.0;;20402;2017;1
57596563;6;9;6.3;02;21333.0;;20402;2017;1
57596564;50;144;8.0;01;22824.0;;2042104;2017;1
57596565;48;48;5.9;02;5754607.0;;49491;2017;1
57596566;14;180;6.2;01;5753056.0;;43329;2017;1
57596567;6;162;6.9;02;5753056.0;;43329;2017;1
57596568;10;69;6.7;01;5758563.0;;43330;2017;1
57596569;10;78;7.6;02;5758767.0;;43330;2017;1
57596570;3;132;7.75;01;20212.0;;48330;2017;1
57596572;0;90;8.2;02;20212.0;;48330;2017;1
57596573;1;10;6.35;01;5758437.0;;52469;2017;1
57596574;48;48;5.4;02;5753030.0;;41441;2017;1
57596575;80;210;6.7;01;5753766.0;;41850;2017;1
57596576;138;144;6.7;02;5753766.0;;41850;2017;1
57596577;74;168;6.0;01;25449.0;;43328;2017;1
57596578;45;15;6.1;01;5753030.0;;51002;2017;1
57596579;40;63;9.3;01;22893.0;;27619;2017;1
57596580;28;114;6.7;03;5758239.0;;52448;2017;1
57596581;1;12;9.55;01;22136.0;;27622;2017;1
57596582;6;84;6.4;02;5758239.0;;48332;2017;1
57596583;18;21;8.3;01;5753519.0;;27625;2017;1
57596584;34;123;7.0;02;5758239.0;;23594;2017;1
57596585;3;27;9.3;01;5752628.0;;27634;2017;1
57596586;38;216;7.05;01;26020.0;;24264;2017;1
57596587;14;162;8.0;01;5752768.0;;20980;2017;1
57596588;0;18;6.9;02;5757391.0;;52469;2017;1
57596589;0;20;6.8;03;5757391.0;;52469;2017;1
57596590;1;10;7.25;01;5757428.0;;52474;2017;1
57596591;4;30;8.0;01;23010.0;;27650;2017;1
57596592;0;10;7.300000000000001;02;5757428.0;;52474;2017;1
57596593;0;10;7.3;03;5757428.0;;52474;2017;1
57596594;6;15;8.3;01;5756609.0;;27661;2017;1
57596595;0;11;7.6;01;5757594.0;;52475;2017;1
57596596;1;10;7.35;02;5757594.0;;52475;2017;1
57596597;0;9;7.7;03;5757594.0;;52475;2017;1
57596598;4;15;10.0;01;23074.0;;27669;2017;1
57596599;1;10;6.95;03;5752717.0;;52479;2017;1
57596600;3;27;10.0;01;23074.0;;27674;2017;1
57596601;2;18;7.3;01;5752717.0;;52479;2017;1
57596602;8;60;8.0;01;26196.0;;27679;2017;1
57596603;75;288;6.0;01;22728.0;;41878;2017;1
57596608;29;126;8.4;01;26533.0;;2019950;2017;1
57596610;6;270;10.0;01;25439.0;;2019951;2017;1
57596611;6;117;9.8;01;25439.0;;2020002;2017;1
57596612;6;117;9.6;01;22768.0;;2020004;2017;1
57596613;13;90;7.7;01;21581.0;;2020255;2017;1
57596614;7;90;7.5;01;21581.0;;2020257;2017;1
